Datetime,TweetID,Text,Likes
2023-10-08 23:07:23.4351424 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15500
2023-10-08 23:07:24.9786665 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245473
2023-10-08 23:07:25.3466723 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,81
2023-10-08 23:07:25.6796775 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",25
2023-10-08 23:07:26.5326935 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",192493
2023-10-08 23:12:26.954379 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",146
2023-10-08 23:12:27.8033922 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93699
2023-10-08 23:12:28.3361506 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3708
2023-10-08 23:12:28.9029094 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15500
2023-10-08 23:12:30.3079314 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245500
2023-10-08 23:12:30.7734387 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,81
2023-10-08 23:12:31.0781934 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",25
2023-10-08 23:12:32.2167109 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",193301
2023-10-08 23:17:32.6449795 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",146
2023-10-08 23:17:33.6064944 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93699
2023-10-08 23:17:34.0870019 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3708
2023-10-08 23:17:34.7657625 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15500
2023-10-08 23:17:36.2182853 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246412
2023-10-08 23:17:36.6662923 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-08 23:17:36.9847972 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",25
2023-10-08 23:17:38.009563 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",194077
2023-10-08 23:22:38.5136129 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",145
2023-10-08 23:22:39.2478743 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93700
2023-10-08 23:22:39.7738826 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3708
2023-10-08 23:22:40.3248914 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15500
2023-10-08 23:22:41.5349112 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245556
2023-10-08 23:22:42.0436692 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-08 23:22:42.3606742 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",25
2023-10-08 23:22:43.513942 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",194835
2023-10-08 23:27:43.9152328 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",146
2023-10-08 23:27:44.7787475 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93695
2023-10-08 23:27:45.3352563 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3709
2023-10-08 23:27:45.9290156 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15500
2023-10-08 23:27:47.1112853 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245582
2023-10-08 23:27:47.5525462 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-08 23:27:47.8908046 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",25
2023-10-08 23:27:48.8548399 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",195605
2023-10-09 08:59:08.3791238 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 08:59:10.0543997 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 08:59:10.8386619 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 08:59:11.422421 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 08:59:12.6176898 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246081
2023-10-09 08:59:12.9831955 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 08:59:13.3039505 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 08:59:13.9604608 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",253082
2023-10-09 08:59:14.4922191 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6212
2023-10-09 08:59:15.4182333 +0000 UTC,1711214394472808837,Trump was right about everything!!!,18145
2023-10-09 09:04:15.8531077 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:04:16.9083741 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:04:17.5086335 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3708
2023-10-09 09:04:18.0238916 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:04:19.4329142 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246129
2023-10-09 09:04:19.7751704 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:04:20.074925 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:04:20.8669372 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",253429
2023-10-09 09:04:21.3984456 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6230
2023-10-09 09:04:22.2427087 +0000 UTC,1711214394472808837,Trump was right about everything!!!,18242
2023-10-09 09:09:22.6210747 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:09:23.3603362 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:09:23.8845944 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 09:09:24.5213543 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:09:25.8356248 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246172
2023-10-09 09:09:26.1798802 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:09:26.4783848 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:09:27.200396 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",253758
2023-10-09 09:09:27.6784035 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6238
2023-10-09 09:09:28.7589202 +0000 UTC,1711214394472808837,Trump was right about everything!!!,18348
2023-10-09 09:14:29.1477859 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:14:30.2930537 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:14:30.763561 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 09:14:31.2453185 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:14:32.2613346 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246206
2023-10-09 09:14:32.6155902 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:14:32.922595 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:14:34.4383683 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",254163
2023-10-09 09:14:34.9718766 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6249
2023-10-09 09:14:35.7348884 +0000 UTC,1711214394472808837,Trump was right about everything!!!,18447
2023-10-09 09:19:36.1682561 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:19:36.8822673 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:19:37.3647749 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 09:19:37.9390338 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:19:39.0703016 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245816
2023-10-09 09:19:39.4408091 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:19:39.7375638 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:19:40.6233275 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",254519
2023-10-09 09:19:41.1275854 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6260
2023-10-09 09:19:41.7590952 +0000 UTC,1711214394472808837,Trump was right about everything!!!,18553
2023-10-09 09:24:42.177961 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:24:43.3782296 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:24:43.9374883 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3708
2023-10-09 09:24:44.4599965 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:24:45.8847689 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245836
2023-10-09 09:24:46.2295244 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:24:46.5277791 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:24:47.5010441 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",254867
2023-10-09 09:24:48.194805 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6275
2023-10-09 09:24:49.1218193 +0000 UTC,1711214394472808837,Trump was right about everything!!!,18673
2023-10-09 09:29:49.569354 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:29:51.041411 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93681
2023-10-09 09:29:51.9297046 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3708
2023-10-09 09:29:52.6137437 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:29:53.8538147 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246295
2023-10-09 09:29:54.2238358 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:29:54.5438541 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:29:55.5491572 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",255219
2023-10-09 09:29:56.1284195 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6283
2023-10-09 09:29:57.1649626 +0000 UTC,1711214394472808837,Trump was right about everything!!!,18790
2023-10-09 09:34:57.5462657 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:34:58.4127792 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:34:58.9082869 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 09:34:59.4712957 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:35:01.7050804 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245903
2023-10-09 09:35:02.0430858 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:35:02.3465905 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:35:03.681111 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",255563
2023-10-09 09:35:04.196869 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6294
2023-10-09 09:35:04.9678809 +0000 UTC,1711214394472808837,Trump was right about everything!!!,18916
2023-10-09 09:40:05.3754387 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:40:06.1559509 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:40:06.6064579 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 09:40:07.1544664 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:40:08.3554854 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246350
2023-10-09 09:40:08.7634917 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
